Penyakit,Gejala_1,Gejala_2,Gejala_3,Gejala_4,Gejala_5,Gejala_6,Gejala_7,Gejala_8,Gejala_9,Gejala_10,Gejala_11,Gejala_12,Gejala_13,Gejala_14,Gejala_15,Gejala_16,Gejala_17
Vertigo posisional paroksismal, sakit_kepala, mual, gerakan_putar, kehilangan_keseimbangan,ketidakstabilan,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, mual, gerakan_putar, kehilangan_keseimbangan,ketidakstabilan,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, gerakan_putar, kehilangan_keseimbangan,ketidakstabilan,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, mual, kehilangan_keseimbangan,ketidakstabilan,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, mual, gerakan_putar,ketidakstabilan,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, mual, gerakan_putar, kehilangan_keseimbangan,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, mual, gerakan_putar, kehilangan_keseimbangan,ketidakstabilan,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, mual, kehilangan_keseimbangan,ketidakstabilan,,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, komedo, bekas_luka,,,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, komedo, bekas_luka,,,,,,,,,,,,,
Jerawat, jerawat_bernanah, komedo, bekas_luka,,,,,,,,,,,,,,
Jerawat, ruam_kulit, komedo, bekas_luka,,,,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, bekas_luka,,,,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, komedo,,,,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, komedo, bekas_luka,,,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, komedo,,,,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, bekas_luka,,,,,,,,,,,,,,
Jerawat, ruam_kulit, komedo, bekas_luka,,,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,
Infeksi saluran kemih, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap,,,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,,
Infeksi saluran kemih, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak, lekukan_kecil_pada_kuku, kuku_meradang,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak, lekukan_kecil_pada_kuku, kuku_meradang,,,,,,,,,,,
Psoriasis, nyeri_sendi, kulit_mengelupas, debu_serupa_perak, lekukan_kecil_pada_kuku, kuku_meradang,,,,,,,,,,,,
Psoriasis, ruam_kulit, kulit_mengelupas, debu_serupa_perak, lekukan_kecil_pada_kuku, kuku_meradang,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, debu_serupa_perak, lekukan_kecil_pada_kuku, kuku_meradang,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, lekukan_kecil_pada_kuku, kuku_meradang,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak, kuku_meradang,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak, lekukan_kecil_pada_kuku,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak, lekukan_kecil_pada_kuku, kuku_meradang,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak, lekukan_kecil_pada_kuku, kuku_meradang,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, lepuh, luka_merah_di_sekitar_hidung, kerak_kuning_mengalir,,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, lepuh, luka_merah_di_sekitar_hidung, kerak_kuning_mengalir,,,,,,,,,,,,
Impetigo, demam_tinggi, lepuh, luka_merah_di_sekitar_hidung, kerak_kuning_mengalir,,,,,,,,,,,,,
Impetigo, ruam_kulit, lepuh, luka_merah_di_sekitar_hidung, kerak_kuning_mengalir,,,,,,,,,,,,,
Impetigo, ruam_kulit, lepuh, luka_merah_di_sekitar_hidung, kerak_kuning_mengalir,,,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, luka_merah_di_sekitar_hidung, kerak_kuning_mengalir,,,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, lepuh, kerak_kuning_mengalir,,,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, lepuh, luka_merah_di_sekitar_hidung,,,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, lepuh, luka_merah_di_sekitar_hidung, kerak_kuning_mengalir,,,,,,,,,,,,
Impetigo, ruam_kulit, lepuh, luka_merah_di_sekitar_hidung, kerak_kuning_mengalir,,,,,,,,,,,,,
Infeksi jamur,gatal, ruam_kulit, erupsi_kulit_nodul,bercak_diskromik,,,,,,,,,,,,,
Alergi, bersin_terus_menerus, menggigil, kedinginan, mata_berair,,,,,,,,,,,,,
GERD, sakit_perut, asam_lambung, bisul_di_lidah, muntah, batuk, nyeri_dada,,,,,,,,,,,
Kolestasis kronis,gatal, muntah, kulit_kekuningan, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut, nyeri_saat_buang_air_kecil,bercak_saat_buang_air_kecil,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, kehilangan_nafsu_makan, nyeri_perut, keluarnya_gas,gatal_dalam,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu, kadar_gula_tidak_teratur, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,
Gastroenteritis, muntah, mata_cekung, dehidrasi, diare,,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, demam_tinggi, sesak_napas, riwayat_keluarga, dahak_berlendir,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, pusing, kehilangan_keseimbangan, kurang_konsentrasi,,,,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, sakit_leher, pusing, kehilangan_keseimbangan,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, kelemahan_satu_sisi_tubuh, perubahan_sensorium,,,,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan, demam_tinggi, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat, sakit_kepala, mual, diare, nyeri_otot,,,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, demam_tinggi, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,
Hepatitis B,gatal, kelelahan, lesu, kulit_kekuningan, urine_gelap, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,
Hepatitis C, kelelahan, kulit_kekuningan, mual, kehilangan_nafsu_makan, menguningnya_mata, riwayat_keluarga,,,,,,,,,,,
Hepatitis D, nyeri_sendi, muntah, kelelahan, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,
Hepatitis E, nyeri_sendi, muntah, kelelahan, demam_tinggi, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,kegagalan_hati_akut, koma,perdarahan_lambung,,,,
Hepatitis alkoholik, muntah, kulit_kekuningan, nyeri_perut, pembengkakan_perut,distensi_perut, riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,
Tuberkulosis (TBC), kedinginan, muntah, kelelahan, penurunan_berat_badan, batuk, demam_tinggi, sesak_napas, berkeringat, kehilangan_nafsu_makan,demam_ringan, menguningnya_mata,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak, nyeri_dada,darah_dalam_dahak,
Pilek, bersin_terus_menerus, kedinginan, kelelahan, batuk, demam_tinggi, sakit_kepala,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak,iritasi_tenggorokan,kemerahan_mata, tekanan_sinus, hidung_meler, sumbatan_hidung, nyeri_dada, kehilangan_penciuman, nyeri_otot
Pneumonia, kedinginan, kelelahan, batuk, demam_tinggi, sesak_napas, berkeringat, rasa_tidak_enak_badan,dahak, nyeri_dada,denyut_jantung_cepat,dahak_berkarat,,,,,,
Wasir (ambeien) dimorfik, sembelit, nyeri_saat_buang_air_besar, nyeri_di_area_anus,tinja_berdarah,iritasi_di_anus,,,,,,,,,,,,
Serangan jantung, muntah, sesak_napas, berkeringat, nyeri_dada,,,,,,,,,,,,,
Varises, kelelahan, kram, memar, obesitas,kaki_bengkak, pembuluh_darah_bengkak,vena_menonjol_di_betis,,,,,,,,,,
Hipotiroidisme, kelelahan, penambahan_berat_badan, tangan_dan_kaki_dingins, perubahan_suasana_hati, lesu, pusing,wajah_dan_mata_bengkak, kelenjar_tiroid_membesar, kuku_rapuh, ekstremitas_bengkak,depresi, mudah_marah,menstruasi_tidak_normal,,,,
Hipertiroidisme, kelelahan, perubahan_suasana_hati, penurunan_berat_badan, gelisah, berkeringat, diare,denyut_jantung_cepat, rasa_lapar_berlebihan, kelemahan_otot, mudah_marah,menstruasi_tidak_normal,,,,,,
Hipoglikemia, muntah, kelelahan, kecemasan, berkeringat, sakit_kepala, mual, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan,bibir_kering_dan_terasa_kesemutan,bicara_tergagap, mudah_marah,jantung_berdebar,,,,,
Osteoartritis, nyeri_sendi, sakit_leher, nyeri_lutut,nyeri_sendi_panggul, pembengkakan_sendi, berjalan_sakit,,,,,,,,,,,
Artritis, kelemahan_otot, leher_kaku, pembengkakan_sendi, kekakuan_gerakan, berjalan_sakit,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, mual, gerakan_putar, kehilangan_keseimbangan,ketidakstabilan,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, komedo, bekas_luka,,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak, lekukan_kecil_pada_kuku, kuku_meradang,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, lepuh, luka_merah_di_sekitar_hidung, kerak_kuning_mengalir,,,,,,,,,,,,
Infeksi jamur,gatal, ruam_kulit, erupsi_kulit_nodul,bercak_diskromik,,,,,,,,,,,,,
Alergi, bersin_terus_menerus, menggigil, kedinginan, mata_berair,,,,,,,,,,,,,
GERD, sakit_perut, asam_lambung, bisul_di_lidah, muntah, batuk, nyeri_dada,,,,,,,,,,,
Kolestasis kronis,gatal, muntah, kulit_kekuningan, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut, nyeri_saat_buang_air_kecil,bercak_saat_buang_air_kecil,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, kehilangan_nafsu_makan, nyeri_perut, keluarnya_gas,gatal_dalam,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu, kadar_gula_tidak_teratur, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,
Gastroenteritis, muntah, mata_cekung, dehidrasi, diare,,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, demam_tinggi, sesak_napas, riwayat_keluarga, dahak_berlendir,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, pusing, kehilangan_keseimbangan, kurang_konsentrasi,,,,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, sakit_leher, pusing, kehilangan_keseimbangan,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, kelemahan_satu_sisi_tubuh, perubahan_sensorium,,,,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan, demam_tinggi, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat, sakit_kepala, mual, diare, nyeri_otot,,,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, demam_tinggi, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,
Hepatitis B,gatal, kelelahan, lesu, kulit_kekuningan, urine_gelap, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,
Hepatitis C, kelelahan, kulit_kekuningan, mual, kehilangan_nafsu_makan, menguningnya_mata, riwayat_keluarga,,,,,,,,,,,
Hepatitis D, nyeri_sendi, muntah, kelelahan, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,
Hepatitis E, nyeri_sendi, muntah, kelelahan, demam_tinggi, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,kegagalan_hati_akut, koma,perdarahan_lambung,,,,
Hepatitis alkoholik, muntah, kulit_kekuningan, nyeri_perut, pembengkakan_perut,distensi_perut, riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,
Tuberkulosis (TBC), kedinginan, muntah, kelelahan, penurunan_berat_badan, batuk, demam_tinggi, sesak_napas, berkeringat, kehilangan_nafsu_makan,demam_ringan, menguningnya_mata,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak, nyeri_dada,darah_dalam_dahak,
Pilek, bersin_terus_menerus, kedinginan, kelelahan, batuk, demam_tinggi, sakit_kepala,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak,iritasi_tenggorokan,kemerahan_mata, tekanan_sinus, hidung_meler, sumbatan_hidung, nyeri_dada, kehilangan_penciuman, nyeri_otot
Pneumonia, kedinginan, kelelahan, batuk, demam_tinggi, sesak_napas, berkeringat, rasa_tidak_enak_badan,dahak, nyeri_dada,denyut_jantung_cepat,dahak_berkarat,,,,,,
Wasir (ambeien) dimorfik, sembelit, nyeri_saat_buang_air_besar, nyeri_di_area_anus,tinja_berdarah,iritasi_di_anus,,,,,,,,,,,,
Serangan jantung, muntah, sesak_napas, berkeringat, nyeri_dada,,,,,,,,,,,,,
Varises, kelelahan, kram, memar, obesitas,kaki_bengkak, pembuluh_darah_bengkak,vena_menonjol_di_betis,,,,,,,,,,
Hipotiroidisme, kelelahan, penambahan_berat_badan, tangan_dan_kaki_dingins, perubahan_suasana_hati, lesu, pusing,wajah_dan_mata_bengkak, kelenjar_tiroid_membesar, kuku_rapuh, ekstremitas_bengkak,depresi, mudah_marah,menstruasi_tidak_normal,,,,
Hipertiroidisme, kelelahan, perubahan_suasana_hati, penurunan_berat_badan, gelisah, berkeringat, diare,denyut_jantung_cepat, rasa_lapar_berlebihan, kelemahan_otot, mudah_marah,menstruasi_tidak_normal,,,,,,
Hipoglikemia, muntah, kelelahan, kecemasan, berkeringat, sakit_kepala, mual, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan,bibir_kering_dan_terasa_kesemutan,bicara_tergagap, mudah_marah,jantung_berdebar,,,,,
Osteoartritis, nyeri_sendi, sakit_leher, nyeri_lutut,nyeri_sendi_panggul, pembengkakan_sendi, berjalan_sakit,,,,,,,,,,,
Artritis, kelemahan_otot, leher_kaku, pembengkakan_sendi, kekakuan_gerakan, berjalan_sakit,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, mual, gerakan_putar, kehilangan_keseimbangan,ketidakstabilan,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, komedo, bekas_luka,,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak, lekukan_kecil_pada_kuku, kuku_meradang,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, lepuh, luka_merah_di_sekitar_hidung, kerak_kuning_mengalir,,,,,,,,,,,,
Infeksi jamur,gatal, ruam_kulit, erupsi_kulit_nodul,bercak_diskromik,,,,,,,,,,,,,
Alergi, bersin_terus_menerus, menggigil, kedinginan, mata_berair,,,,,,,,,,,,,
GERD, sakit_perut, asam_lambung, bisul_di_lidah, muntah, batuk, nyeri_dada,,,,,,,,,,,
Kolestasis kronis,gatal, muntah, kulit_kekuningan, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut, nyeri_saat_buang_air_kecil,bercak_saat_buang_air_kecil,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, kehilangan_nafsu_makan, nyeri_perut, keluarnya_gas,gatal_dalam,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu, kadar_gula_tidak_teratur, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,
Gastroenteritis, muntah, mata_cekung, dehidrasi, diare,,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, demam_tinggi, sesak_napas, riwayat_keluarga, dahak_berlendir,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, pusing, kehilangan_keseimbangan, kurang_konsentrasi,,,,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, sakit_leher, pusing, kehilangan_keseimbangan,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, kelemahan_satu_sisi_tubuh, perubahan_sensorium,,,,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan, demam_tinggi, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat, sakit_kepala, mual, diare, nyeri_otot,,,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, demam_tinggi, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,
Hepatitis B,gatal, kelelahan, lesu, kulit_kekuningan, urine_gelap, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,
Hepatitis C, kelelahan, kulit_kekuningan, mual, kehilangan_nafsu_makan, menguningnya_mata, riwayat_keluarga,,,,,,,,,,,
Hepatitis D, nyeri_sendi, muntah, kelelahan, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,
Hepatitis E, nyeri_sendi, muntah, kelelahan, demam_tinggi, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,kegagalan_hati_akut, koma,perdarahan_lambung,,,,
Hepatitis alkoholik, muntah, kulit_kekuningan, nyeri_perut, pembengkakan_perut,distensi_perut, riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,
Tuberkulosis (TBC), kedinginan, muntah, kelelahan, penurunan_berat_badan, batuk, demam_tinggi, sesak_napas, berkeringat, kehilangan_nafsu_makan,demam_ringan, menguningnya_mata,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak, nyeri_dada,darah_dalam_dahak,
Pilek, bersin_terus_menerus, kedinginan, kelelahan, batuk, demam_tinggi, sakit_kepala,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak,iritasi_tenggorokan,kemerahan_mata, tekanan_sinus, hidung_meler, sumbatan_hidung, nyeri_dada, kehilangan_penciuman, nyeri_otot
Pneumonia, kedinginan, kelelahan, batuk, demam_tinggi, sesak_napas, berkeringat, rasa_tidak_enak_badan,dahak, nyeri_dada,denyut_jantung_cepat,dahak_berkarat,,,,,,
Wasir (ambeien) dimorfik, sembelit, nyeri_saat_buang_air_besar, nyeri_di_area_anus,tinja_berdarah,iritasi_di_anus,,,,,,,,,,,,
Serangan jantung, muntah, sesak_napas, berkeringat, nyeri_dada,,,,,,,,,,,,,
Varises, kelelahan, kram, memar, obesitas,kaki_bengkak, pembuluh_darah_bengkak,vena_menonjol_di_betis,,,,,,,,,,
